,Ad_ID,date,brand,Model,Year,Condition,Kilometers,Engine Capacity (CC),Transmission Type,Body Type,Fabrica?,price
1443,932ca2b0db2e4783a0d4a26dc2f2f35d,11-02-2023,Peugeot,405,1994,Used,"200,000",1300,Manual,Sedan,,85000
1454,290d685c2dc24e0385d0ac0b28b044b3,11-02-2023,Mitsubishi,Lancer,2017,Used,"54,000",1600,Automatic,Sedan,,450000
1455,nissan,11-02-2023,Nissan Motor Egypt,Sunny,2016,Used,"255,000",1500,Automatic,Sedan,,220000
1456,nissan,11-02-2023,Nissan Motor Egypt,Sunny,2023,Used,300,1500,Automatic,Sedan,Yes,445000
1457,917ddca977f14bf9a782638e31d8a114,11-02-2023,Mitsubishi,Attrage,2014,Used,"125,000",1200,Manual,Sedan,,195000
1458,787df183d91947899c22db762a2c1cc1,11-02-2023,Mercedes,A180,2021,Used,"42,000",1300,Automatic,Sedan,,1300000
1459,ca92dd0a42474e5eb3fb154d66ed9263,11-02-2023,Ford,Kuga,2015,Used,"100,000",1500,Automatic,SUV,,475000
1460,cross,11-02-2023,Opel,Cross Land,2021,Used,"36,000",1200,Automatic,SUV,Yes,710000
1461,f09a7ede85b248a69ac4a163eafba2da,11-02-2023,Speranza,Tiggo,2009,Used,"130,000",2000,Automatic,SUV,Yes,215000
1462,nissan,11-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"10,000",1500,Automatic,Sedan,,435000
1463,270886e4d4bf4447828836ead6850de7,11-02-2023,Renault,Clio,2008,Used,270,1400,Manual,Sedan,,120000
1464,fb8cdae5784348819bcbc0f238b36fd8,11-02-2023,Ford,Ecosport,2019,Used,"17,000",1000,Automatic,SUV,Yes,470000
1472,f4d55cee962f4814a234b4f742b1e7e2,11-02-2023,Skoda,Octavia,2022,Used,"1,000",1400,Automatic,Sedan,Yes,1050000
1473,6ba93c8d8fac412daa3cd656e8c0f749,11-02-2023,Renault,Kadjar,2018,Used,"74,000",1200,Automatic,SUV,,650000
1474,a155c4ec641f4b54bf63f4bceed18e83,11-02-2023,Chevrolet,Lanos,2010,Used,"102,000",1500,Manual,Sedan,,150000
1475,bd4475337f7546d2a6d277d953e2be32,11-02-2023,Skoda,Octavia,2018,Used,"85,000",1600,Automatic,Sedan,,750000
1476,tiggo,11-02-2023,Chery,Tiggo 7,2023,Used,"8,500",1500,Dual Clutch,SUV,,640000
1477,elantra,11-02-2023,Hyundai,Elantra AD,2019,Used,"48,000",1600,Automatic,Sedan,,545000
1478,nissan,11-02-2023,Nissan Motor Egypt,Sentra,2023,Used,"1,000",1600,Automatic,Sedan,,600000
1479,7ffcb11269d04d6f8094e67f6e3cd8a0,11-02-2023,Mercedes,C180,2003,Used,"255,000",1600,Automatic,Sedan,Yes,350000
1480,941718e47227452894fb4595921ba894,11-02-2023,MG,ZS,2020,Used,"60,000",1500,Automatic,SUV,,535000
1481,77d156cc7d1e426fb5ec38e5aae2714f,11-02-2023,Mitsubishi,Eclipse,2018,Used,"68,000",1500,Automatic,SUV,,580000
1482,nissan,11-02-2023,Nissan Motor Egypt,Sunny,2011,Used,"230,000",1600,Automatic,Sedan,,205000
1483,d1ca9d32e6ca4fa882cb7cb45c2e5bfc,11-02-2023,Fiat,Ritmo,1983,Used,"300,000",1300,Manual,Hatchback,,23000
1494,861fbd69e43341a696cadb222996a6f7,11-02-2023,Kia,Sportage,2020,Used,"59,000",1600,Automatic,SUV,,1000000
1495,1b2a4727ccba477fbf18d99441fb0526,11-02-2023,Kia,Sportage,2021,Used,"95,000",1600,Automatic,SUV,Yes,790000
1496,ab1b901566de46f4afff2546c1b2befb,11-02-2023,Renault,Kadjar,2019,Used,"136,000",1200,Automatic,SUV,,620000
1497,c62dba7934ff49b6a2e350eea4d8c938,11-02-2023,Daihatsu,Kancil,2001,Used,"200,000",800,Automatic,Hatchback,,87000
1498,4213d3b75f6a4f78b22bc98820f590a0,11-02-2023,Hyundai,Excel,1998,Used,"17,400",1500,Manual,Sedan,,80000
1499,121a51d07d16485f97b7d0519f75431b,11-02-2023,Kia,Cerato,2018,Used,"47,000",1600,Automatic,Sedan,,545000
1500,63f2b749b338457eb28fb6ac8f32770e,11-02-2023,Mercedes,C180,2009,Used,"179,000",1600,Automatic,Sedan,,600000
1501,c1b1475e72864409a41728dcbfb64f3c,11-02-2023,Mercedes,E300,2011,Used,"90,000",3000,Automatic,Sedan,Yes,1150000
1502,elantra,11-02-2023,Hyundai,Elantra AD,2019,Used,"50,000",1400,Automatic,Sedan,,510000
1503,55705b869cea4602a72151a0880c1027,11-02-2023,BYD,F3,2020,Used,"50,000",1300,Manual,Sedan,,250000
1504,34e8f9b87dec4179a782a05f2f5d56a4,11-02-2023,Toyota,Fortuner,2022,Used,10,4000,Automatic,SUV,,2250000
1514,glc,09-02-2023,Mercedes,GLC 300,2023,Used,10,2000,Automatic,SUV,,3950000
1515,185aa2b0654847ecb6d698e251452e2c,10-02-2023,Skoda,KODIAQ,2023,Used,100,1500,Automatic,SUV,,1850000
1516,nissan,10-02-2023,Nissan Motor Egypt,Sunny,2023,Used,"19,000",1500,Automatic,Sedan,,420000
1517,nissan,10-02-2023,Nissan Motor Egypt,Sunny,2014,Used,"195,000",1600,Automatic,Sedan,Yes,255000
1518,elantra,10-02-2023,Hyundai,Elantra HD,2023,Used,500,1600,Automatic,Sedan,,585000
1519,tiggo,10-02-2023,Chery,Tiggo 3,2023,Used,200,1600,Automatic,SUV,,515000
1520,e6c9128a47664cdcbd5c347ed38bebfb,10-02-2023,Chevrolet,Optra,2018,Used,"136,000",1600,Automatic,Sedan,,325000
1521,ad555eb4e35a48a489598786ea788d6f,10-02-2023,Speranza,A516,2011,Used,"102,000",1600,Manual,Sedan,Yes,150000
1522,e3868b28676e480e80e0aab47b45e0a5,10-02-2023,Opel,Astra,2016,Used,"116,000",1600,Automatic,Sedan,Yes,430000
1523,bdef722cfba74809be28d64bbfe65065,10-02-2023,Kia,Sportage,2021,Used,"28,000",1600,Automatic,SUV,,920000
1524,14a0b0da77544ffdb68b6a19c01ccff3,10-02-2023,Chevrolet,Optra,2018,Used,"87,000",1500,Automatic,Sedan,,315000
1525,c1359c53c2714ee1be17cc07f6ea38d8,10-02-2023,JETOUR,X70,2022,Used,"2,000",1500,Automatic,SUV,,690000
1536,bc20b57c612340a0a536baf92ba2d289,10-02-2023,Renault,Logan,2016,Used,"112,000",1600,Manual,Sedan,,247000
1537,eb4c196e08a74a7c9e979b47e383c6ae,10-02-2023,Toyota,Corolla,2019,Used,"99,000",1600,Automatic,Sedan,Yes,630000
1538,7ec74df54bf1410ebb54017b19e5f2c9,10-02-2023,Mercedes,C180,2017,Used,"120,000",1600,Automatic,Sedan,,1350000
1539,770d5edfee2b478fb938b761da3f1aae,10-02-2023,Kia,Sportage,2022,Used,25,1600,Automatic,SUV,Yes,1285000
1540,456d2608fff945a285452e629473cd6c,10-02-2023,Mercedes,C180,2015,Used,"78,000",1600,Manual,Sedan,,995000
1541,d47e2ddae17047bc980b0b4ed746bdab,10-02-2023,Toyota,Fortuner,2023,Used,15,4000,Automatic,SUV,Yes,2325000
1542,638d37de70e8456583f02efa1efab5bc,10-02-2023,Jaguar,XF,2018,Used,"120,000",2000,Automatic,Sedan,,1250000
1543,50e8934b08034f088132b9052d6c81aa,10-02-2023,Kia,Picanto,2010,Used,"93,000",1100,Automatic,Hatchback,,230000
1544,nissan,10-02-2023,Nissan Motor Egypt,Livina,2009,Used,"92,000",1500,Automatic,SUV,No,250000
1545,34ca8c1eea094240b37459cbae29a03c,10-02-2023,Renault,Clio,2008,Used,"176,000",1400,Manual,Sedan,Yes,120000
1546,4f68d8cd9f6d43adb1f3011d3f84bb84,10-02-2023,Chevrolet,Aveo,2019,Used,"23,000",1500,Automatic,Sedan,,350000
1547,d03eb17b912b4f79b2dbd163fb755d68,10-02-2023,Haval,JOLION,2022,Used,"9,580",1500,Automatic,SUV,Yes,730000
1558,8ecbfc94596346fa86d4142eefe46a6b,10-02-2023,Skoda,Superb,2019,Used,"95,000",1400,Automatic,Sedan,,900000
1559,44f2bc99215047039c32348ea38697f9,10-02-2023,Skoda,Octavia,2022,Used,30,1400,Automatic,Sedan,,1190000
1560,f6be1d1deec740b4ab8cb152e3b229b3,10-02-2023,Hyundai,Accent,2021,Used,"60,000",1600,Automatic,Sedan,,395000
1561,arrizo,10-02-2023,Chery,ARRIZO 5,2023,Used,"1,000",1500,CVT,Sedan,,450000
1562,arrizo,10-02-2023,Chery,ARRIZO 5,2023,Used,"1,000",1500,CVT,Sedan,,425000
1563,eba0512c9a6d437fa0df1bd747ab75e1,10-02-2023,Chevrolet,Lanos,2012,Used,"200,000",1500,Manual,Sedan,,160000
1564,arrizo,10-02-2023,Chery,ARRIZO 5,2023,Used,"1,000",1500,Manual,Sedan,,370000
1565,87fe2338c67e45d8a73ac09bfd4fbe65,10-02-2023,Mercedes,C180,2022,Used,"1,000",1500,Automatic,Sedan,,2350000
1566,661992efbed949c0afa9883923549567,10-02-2023,Brilliance,V6,2019,Used,"49,000",1500,Automatic,SUV,,520000
1567,nissan,10-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"50,000",1500,Automatic,Sedan,,403000
1568,54a78eed5b0141e3b1f5259df5118fdc,10-02-2023,Subaru,Impreza,2014,Used,"217,000",1600,Automatic,Sedan,,320000
1569,accent,10-02-2023,Hyundai,Accent RB,2018,Used,"50,000",1600,Automatic,Hatchback,Yes,450000
1579,grand,10-02-2023,Kia,Grand Cerato,2020,Used,"72,000",1600,Automatic,Sedan,,675000
1580,nissan,10-02-2023,Nissan Motor Egypt,Sunny,2015,Used,"109,000",1600,Manual,Sedan,,230000
1581,62bb3a6927e24d90a23fc3f5f9c576c0,10-02-2023,BMW,X6,2017,Used,"77,000",4400,Automatic,SUV,,2300000
1582,a5644116207d48e7808da46a5318d9ba,10-02-2023,JAC,JS3,2022,Used,"26,000",1600,Automatic,SUV,,455000
1583,emgrand,10-02-2023,Geely,Emgrand 7,2015,Used,"60,000",1500,Manual,Sedan,Yes,155000
1584,c288bfdd8db54c5c904c2f02d63274ed,10-02-2023,Mercedes,C200,2019,Used,"65,000",1500,Automatic,Sedan,,1575000
1585,b29b26646a40428792aa3b96cf048cd8,10-02-2023,Peugeot,508,2015,Used,"80,000",1600,Automatic,Sedan,Yes,630000
1586,c0072d7f5cd040829146c05cad3eb235,10-02-2023,MG,ZS,2021,Used,"25,000",1500,Automatic,SUV,,550000
1587,1b366a471f7e408ab9552e8d83ebc014,10-02-2023,Peugeot,508,2015,Used,"80,000",1600,Automatic,Sedan,,620000
1588,0df54c9dc073481e926cc2893757c6f3,10-02-2023,Peugeot,508,2015,Used,"80,000",1600,Automatic,Sedan,Yes,630000
1589,c7e856a7a64b43728b3751433edba511,10-02-2023,Toyota,Corolla,2003,Used,"166,000",1300,Automatic,Sedan,Yes,240000
1590,c4,10-02-2023,Citroen,C4 Picasso,2019,Used,"49,000",1600,Automatic,SUV,,680000
1600,11cb79f7b2064bfd85219bc039aae243,27-01-2023,MG,6,2021,Used,"12,000",1500,Automatic,Sedan,Yes,195000
1601,94c8f42a02ad40909e20d5b52b77a1d2,10-02-2023,Volkswagen,Golf,2010,Used,"215,000",1600,Automatic,Hatchback,,415000
1602,e166f7c9af2841adb1c04327cb3eaf99,10-02-2023,Mercedes,C180,2019,Used,"19,000",1600,Automatic,Sedan,,1800000
1603,c3f966f21947489f9148908b5fe31642,10-02-2023,BMW,X1,2017,Used,"72,000",1500,Automatic,SUV,,875000
1604,703ecb9379124ea893a024cf85bd9812,10-02-2023,Mercedes,C180,1998,Used,"485,000",1800,Automatic,Sedan,,250000
1605,2b9248465a04454a9dfdd5617506b0b6,10-02-2023,Mitsubishi,Lancer,2011,Used,"95,000",1600,Automatic,Sedan,Yes,350000
1606,elantra,10-02-2023,Hyundai,Elantra AD,2019,Used,"87,000",1600,Automatic,Sedan,Yes,488000
1607,accent,10-02-2023,Hyundai,Accent RB,2019,Used,"91,000",1600,Automatic,Sedan,Yes,385000
1608,nissan,10-02-2023,Nissan Motor Egypt,Sunny,2018,Used,"195,000",1500,Automatic,Sedan,,290000
1609,elantra,10-02-2023,Hyundai,Elantra MD,2016,Used,"105,000",1600,Automatic,Sedan,Yes,420000
1610,6e8caf74b441405d86200126d45dea1d,10-02-2023,MG,6,2021,Used,"47,000",1500,Dual Clutch,Sedan,,570000
1611,a5f8100c649e4492a6c6d0d35f3837d5,10-02-2023,Renault,Megane,2022,Used,"10,000",1600,Automatic,Sedan,,600000
1612,elantra,10-02-2023,Hyundai,Elantra MD,2012,Used,"160,000",1600,Automatic,Sedan,,395000
1623,3aa91491c53b48139e3f67a9169ba446,10-02-2023,Toyota,Corolla,2019,Used,"70,000",1600,Automatic,Sedan,Yes,620000
1624,d7a5d768e31045c78c757ae3cb33251d,10-02-2023,MG,RX5,2020,Used,"61,500",1500,Automatic,SUV,,630000
1625,dd23a12684b5434b9088ff19fa0cd54e,10-02-2023,Hyundai,H1,2016,Used,"181,400",2400,Automatic,Van,Yes,350000
1626,46695aeb918c4e6ca68622371c377ac8,10-02-2023,Hyundai,H1,2016,Used,"195,000",2400,Automatic,Van,Yes,350000
1627,arrizo,10-02-2023,Chery,ARRIZO 5,2021,Used,"115,000",1500,Automatic,Sedan,Yes,350000
1628,e026b45f9ba64b86b29eda2c339318e7,10-02-2023,Hyundai,Tucson,2018,Used,"136,000",1600,Automatic,SUV,Yes,240000
1629,0c38786e77364adfb5b0dd548b5604f3,10-02-2023,MG,6,2021,Used,"60,000",1500,Dual Clutch,Sedan,,600000
1630,06ed90c339374967a2da76404308839c,10-02-2023,Seat,Arona,2021,Used,"24,000",1600,Automatic,SUV,Yes,770000
1631,d75dc51b96f24010853ed5501c14e359,10-02-2023,Mitsubishi,Lancer,1991,Used,"9,999",1300,Manual,Sedan,Yes,80000
1632,29df91141a8849f585469e6afc037d72,10-02-2023,BMW,318i,1991,Used,"250,000",1800,Automatic,Sedan,,155000
1633,128,10-02-2023,Fiat,128 nova,2002,Used,125,1300,Manual,Sedan,,33000
1644,099b1b17274e456b9312b771a2b2d499,09-02-2023,Honda,Civic,2005,Used,"180,000",1600,Automatic,Sedan,,240000
1645,2a02029c07054c8d97fe450901f219f6,09-02-2023,Peugeot,2008,2015,Used,"123,000",1600,Automatic,Hatchback,,390000
1646,nissan,09-02-2023,Nissan Motor Egypt,Sunny,2016,Used,"65,000",1500,Automatic,Sedan,,295000
1647,e,09-02-2023,Mercedes,E 180,2016,Used,"28,000",1600,Automatic,Sedan,Yes,1780000
1648,436647cc30db4775bade5b70d79b60b4,09-02-2023,Fiat,Chenko,1997,Used,"200,000",1600,Manual,Sedan,,55000
1649,766af36fafc14c7b886b4ed38d887399,09-02-2023,Mitsubishi,Lancer,2018,Used,"29,000",1600,Automatic,Sedan,Yes,540000
1650,2b0e48c613a54c0dbb475f8c4a10a36d,09-02-2023,Kia,Sportage,2017,Used,"64,000",1600,Automatic,SUV,,760000
1651,b2c5a46f4dbc40c1a87f5cd83cbcb099,09-02-2023,Fiat,127,1983,Used,100,800,Manual,Hatchback,,18000
1652,2f599e9bc8584e308a702e63fc427d87,09-02-2023,Renault,Megane,2020,Used,"100,000",1600,Automatic,Sedan,,450000
1653,60439cc7f96346ff881c8e901117c73f,09-02-2023,Chevrolet,Cruze,2016,Used,"200,000",1600,Automatic,Sedan,,320000
1654,e1a3ad5869c94b37abd5e8140d666950,09-02-2023,Kia,Cerato,2011,Used,"300,000",1600,Automatic,Sedan,Yes,245000
1655,a01624a47e3244c89006b52123ce00e0,09-02-2023,Geely,Pandino,2015,Used,"45,000",1400,Manual,Hatchback,,145000
1666,nissan,09-02-2023,Nissan Motor Egypt,Sunny,2012,Used,"105,000",1600,Automatic,Sedan,,255000
1667,5123edd818194cacbae67ca63f934b0a,09-02-2023,Skoda,Octavia,2016,Used,"100,000",1600,Automatic,Sedan,,650000
1668,c5,09-02-2023,Citroen,C5 Aircross,2020,Used,"80,000",1600,Automatic,SUV,,820000
1669,bfa96fdf705741608ab8a7c5a9ae3041,09-02-2023,Hyundai,Verna,2008,Used,"200,000",1400,Manual,Sedan,,139000
1670,d0d803833e424a4491d27a7df944fa56,09-02-2023,Audi,A3,2023,Used,100,1400,Automatic,Sedan,,1400000
1671,9916fbf67a1f46fc9e31c13f6c444684,09-02-2023,Chevrolet,Cruze,2016,Used,"134,000",1600,Automatic,Sedan,Yes,365000
1672,89955634f6f84174b5d4728be314f38c,09-02-2023,Toyota,Corolla,2018,Used,"61,000",1600,Automatic,Sedan,,535000
1673,185f4efc64c34682ba51288ec1c9544b,09-02-2023,Kia,Sephia,1999,Used,"1,000",1500,Manual,Sedan,,95000
1674,59f8b0b44c7146168c64256fdfe34aad,09-02-2023,BMW,X1,2023,Used,100,1500,Automatic,SUV,,1675000
1675,608081723fea442283a7ce6202b45277,09-02-2023,BYD,F3,2012,Used,"150,000",1600,Manual,Sedan,,110000
1676,128,09-02-2023,Fiat,128 nova,1987,Used,"60,000",1100,Manual,Sedan,,30000
1677,895e04fa6a39493ea94c0fc581c80b40,09-02-2023,Hyundai,Tucson,2021,Used,"45,000",1600,Automatic,SUV,,1130000
1687,7c0545bf614e4d138a4e64d49cee314f,09-02-2023,Kia,Carens,2014,Used,"88,000",1600,Automatic,SUV,Yes,540000
1688,grand,09-02-2023,Jeep,Grand Cherokee,2017,Used,"64,000",5700,Automatic,SUV,,1800000
1689,0ac647f4d27245be895332f2a4b59a3d,09-02-2023,Fiat,Tipo,2020,Used,"60,000",1600,Automatic,Sedan,,585000
1690,eaa5157eb8a74e898f1c5c72c07db5bb,09-02-2023,Hyundai,Verna,2014,Used,"200,000",1600,Manual,Sedan,,175000
1691,grand,09-02-2023,Suzuki,Grand Vitara,2007,Used,"250,000",1600,Manual,SUV,,185000
1692,962a2180166144f0af637820a9b3265f,09-02-2023,Fiat,Tipo,2021,Used,"42,000",1600,Manual,Sedan,Yes,600000
1693,843a7657abd74fcfa5297ca10bf1a9d2,09-02-2023,Fiat,Tipo,2021,Used,"40,000",1600,Automatic,Sedan,,570000
1694,0516a431311d45d190aba12ea5da18fa,09-02-2023,Kia,Sportage,2022,Used,10,1600,Automatic,SUV,,1300000
1695,ca9a3c1d702b44e29e6c6e7e08081172,09-02-2023,Toyota,Belta,2022,Used,"17,500",1500,Automatic,Sedan,,520000
1696,55627084d9a54bd4a079e07e25814761,09-02-2023,Peugeot,508,2021,Used,"35,000",1600,Automatic,Sedan,Yes,1140000
1697,f509e5e6e4f847fc9802eee993c763bc,09-02-2023,Seat,Ibiza,2020,Used,"40,000",1600,Automatic,Hatchback,,560000
1698,tiggo,09-02-2023,Chery,Tiggo 7,2023,Used,350,1500,Automatic,SUV,Yes,675000
1709,nissan,09-02-2023,Nissan Motor Egypt,Sunny,2023,Used,"14,000",1500,Automatic,Sedan,,400000
1710,fc7ad0e61305429998361fdb02b48000,09-02-2023,Audi,Q3,2022,Used,"9,000",1400,Automatic,SUV,,1520000
1711,arrizo,09-02-2023,Chery,ARRIZO 5,2023,Used,"1,500",1500,Automatic,Sedan,Yes,425000
1712,b0783b4a3c174158bab8c2fd9e7fabca,09-02-2023,Daewoo,Nubira,2003,Used,"88,000",1600,Automatic,Sedan,,106000
1713,128,09-02-2023,Fiat,128 nova,1987,Used,"100,000",1100,Manual,Sedan,,26000
1714,dd4ebf0647014c30898898266e69be79,09-02-2023,Seat,Leon,2018,Used,"145,000",1600,Automatic,Hatchback,Yes,580000
1715,a1af27b58d824c5d8631909fc1569dc2,09-02-2023,Porsche,Boxster,2015,Used,"55,000",3500,Automatic,Cabriolet,,2500000
1716,d89ec9c5f6274586afea1ebc25a2a93b,09-02-2023,Mercedes,C180,2015,Used,"65,000",1600,Automatic,Sedan,,1200000
1717,nissan,09-02-2023,Nissan Motor Egypt,Sunny,2021,Used,"160,000",1500,Manual,Sedan,,280000
1718,60106e8df54848c08b6930c2e6b4f056,09-02-2023,Skoda,Fantasia,2013,Used,"209,000",1600,Automatic,Sedan,,375000
1719,974587556a0849619330c91c48b9e7d8,09-02-2023,Chevrolet,Lanos,2014,Used,"150,000",1500,Manual,Sedan,Yes,147000
1730,tiggo,09-02-2023,Chery,Tiggo 3,2017,Used,"108,000",1600,Automatic,SUV,Yes,295000
1731,nissan,09-02-2023,Nissan Motor Egypt,Sentra,2020,Used,"125,000",1600,Automatic,Sedan,Yes,370000
1732,7e6a1abe34b24b8e9e2d6d1477c05302,09-02-2023,Renault,Fluence,2016,Used,"170,000",1600,Automatic,Sedan,,350000
1733,nissan,09-02-2023,Nissan Motor Egypt,Sunny,2022,Used,"10,000",1500,Automatic,Sedan,,237000
1734,accent,09-02-2023,Hyundai,Accent RB,2021,Used,"24,000",1600,Automatic,Sedan,Yes,465000
1735,f971156379f24e51a450501a57c2cded,09-02-2023,Hyundai,Coupe,2005,Used,"218,000",1600,Manual,Coupe,,170000
1736,d618c2cb497b498895539cb2cc970faa,09-02-2023,BYD,F3,2017,Used,"100,000",1500,Automatic,Sedan,,230000
1737,nissan,09-02-2023,Nissan Motor Egypt,Sunny,2020,Used,"75,000",1500,Automatic,Sedan,,330000
1738,b6080eccded541848876ef8e34cf0b47,09-02-2023,Skoda,Superb,2018,Used,"120,000",1400,Automatic,Sedan,,760000
1739,67bb8f2de6a142358b2945431e6e6637,09-02-2023,Mitsubishi,Xpander,2020,Used,"100,000",1500,Automatic,SUV,,580000
1740,0873790a90524f8a929793408e3c547b,09-02-2023,Toyota,Rush,2020,Used,"47,000",1500,Automatic,SUV,,700000
1741,sandero,09-02-2023,Renault,Sandero Stepway,2014,Used,"87,000",1600,Manual,SUV,,235000
1752,88e06d84d69549f4a569cb9fbbd9c567,09-02-2023,Skoda,Superb,2018,Used,"120,000",1400,Automatic,Sedan,,760000
1753,c93a228452fc49a4be8da41bd52f3563,09-02-2023,Kia,Carens,2013,Used,"90,000",1600,Automatic,Hatchback,,430000
1754,land,09-02-2023,Land Rover,Range Rover,2021,Used,"50,000",3000,Automatic,SUV,,3900000
1755,land,09-02-2023,Land Rover,Range Rover,2023,Used,"1,000",2000,Automatic,SUV,,3250000
1756,d6c9b4a3748c437a93cdf16fe238874d,09-02-2023,Fiat,Tipo,2020,Used,"50,000",1400,Manual,Sedan,,365000
1757,207cd80867e34c10b8bbaf3c65e12068,09-02-2023,MG,RX5,2021,Used,"38,000",1500,Automatic,SUV,Yes,650000
1758,f100d960c2fd48509b2b3ccab5969fcb,09-02-2023,MG,5,2021,Used,"180,000",1500,CVT,Sedan,Yes,420000
1759,52b2ca8bf7e84d72b2af85e4a7a799f3,08-02-2023,Opel,Vectra,1997,Used,"236,000",1600,Automatic,Sedan,,128000
1760,t,08-02-2023,Volkswagen,T-Roc,2020,Used,"60,000",1500,Automatic,SUV,,1150000
1761,b,08-02-2023,Mercedes,B 200,2013,Used,"170,000",1600,Automatic,SUV,,600000
1762,2a3ccf6419204515ad42f63b4473bb40,08-02-2023,Opel,Astra,2018,Used,"54,000",1600,Automatic,Sedan,Yes,435000
1768,63c00cf31c16df2ee446f6bf,18-02-2023,Chevrolet,Optra,2021,Used,"62,061",1500,Automatic,Sedan,,385000
1773,arrizo,08-02-2023,Chery,ARRIZO 5,2021,Used,"3,000",1500,Manual,Sedan,,330000
1774,d662ae90206f459ebdb684962e4b5607,08-02-2023,Skoda,Superb,2021,Used,"54,000",1400,Automatic,Sedan,,1025000
1775,elantra,08-02-2023,Hyundai,Elantra HD,2017,Used,"107,000",1600,Automatic,Sedan,,365000
1776,n,08-02-2023,Chevrolet,N 300,2019,Used,"20,000",1600,Automatic,Hatchback,,250000
1777,n,08-02-2023,Chevrolet,N 300,2023,Used,"4,000",1600,Automatic,Hatchback,,355000
1778,be53a450e92545db9000113b18cca38d,08-02-2023,Chevrolet,Optra,2020,Used,"80,000",1600,Automatic,Sedan,,335000
1779,85b487906e824eb69381db4146a3a2b4,08-02-2023,Kia,Xceed,2022,Used,"4,000",1500,Automatic,SUV,,900000
1780,grand,08-02-2023,Jeep,Grand Cherokee,2015,Used,"145,000",1600,Automatic,Hatchback,,1125000
1781,51ff327c83ca4f75aed0bb1db3498139,08-02-2023,Hyundai,I20,2021,Used,"3,000",1400,Automatic,Hatchback,,560000
1782,nissan,08-02-2023,Nissan Motor Egypt,Sentra,2017,Used,"98,000",1600,Automatic,Sedan,,405000
1783,elantra,08-02-2023,Hyundai,Elantra AD,2018,Used,"150,000",1600,Automatic,Sedan,,480000
1799,06619150d59b469e8be1044b580a53e1,08-02-2023,Audi,A4,2023,Used,50,2000,Automatic,Sedan,,2500000
1800,6ce908fd4b7d4a2385c11a85ef25dab1,08-02-2023,MG,ZS,2022,Used,"8,800",1500,Automatic,SUV,,600000
1801,g,08-02-2023,Mercedes,G 63,2021,Used,"21,000",4000,Automatic,SUV,,8700000
1802,2597f151266a41c2a1e83f12e01b56d8,08-02-2023,Hyundai,Tucson,2022,Used,"5,000",1600,Automatic,SUV,,950000
1803,21213f4c95274259b5a95e216d2a7b5d,08-02-2023,Chevrolet,Aveo,2014,Used,"105,000",1500,Automatic,Sedan,Yes,235000
1804,x,08-02-2023,Kaiyi,X-3,2016,Used,"215,000",1500,Manual,Station,Yes,250000
1805,elantra,08-02-2023,Hyundai,Elantra HD,2023,Used,500,1600,Automatic,Sedan,,565000
1817,1056c71975cb45a79b1d4da351abbbf6,08-02-2023,Renault,Kadjar,2019,Used,"93,000",1200,Automatic,SUV,Yes,690000
1818,2dee41b2262341459c5f17fc66fe6420,08-02-2023,MG,6,2021,Used,"26,000",1500,Automatic,Sedan,,590000
1819,tiggo,08-02-2023,Chery,Tiggo 7,2022,Used,"30,000",1600,Automatic,SUV,,550000
1820,arrizo,08-02-2023,Chery,ARRIZO 5,2020,Used,"220,000",1500,Manual,Sedan,,310000
1821,c38edecba0dc4415a7402a652c3e75e3,08-02-2023,Chevrolet,Aveo,2014,Used,"90,500",1500,Manual,Sedan,,230000
1822,tiggo,08-02-2023,Chery,Tiggo 4,2017,Used,"84,000",1400,Automatic,SUV,Yes,310000
1823,5190902801144610b16e47f1262097a3,08-02-2023,Peugeot,3008,2022,Used,"7,000",1600,Automatic,SUV,,1210000
1824,0cd39e5751544c1b8c86fca981d9eb70,08-02-2023,Toyota,Corolla,2022,Used,"12,000",1600,Automatic,Sedan,Yes,825000
1825,1da0e71c19ef4405a985b5ab6b1a98d6,08-02-2023,Hyundai,Veloster,2012,Used,"155,000",1600,Automatic,Hatchback,,350000
1826,03a43d7ed9fe46f5b7fcc9fc28e8d6e9,08-02-2023,MG,5,2021,Used,"47,500",1500,Automatic,Sedan,,470000
1827,7922d580337843538f58bdf74641cb40,08-02-2023,BYD,F3,2012,Used,"52,000",1600,Automatic,Sedan,Yes,230000
1838,arrizo,08-02-2023,Chery,ARRIZO 5,2020,Used,"200,000",1500,Manual,Sedan,,310000
1839,43239e93f65748e2ae4626fee9868b87,08-02-2023,Mitsubishi,Lancer,1984,Used,10,1300,Manual,Sedan,,26000
1840,elantra,08-02-2023,Hyundai,Elantra HD,2022,Used,"52,000",1600,Automatic,Sedan,,485000
1841,128,08-02-2023,Fiat,128 nova,1986,Used,"100,000",1100,Manual,Sedan,,21000
1842,bd9ddafd328443d1b889e01055836e39,08-02-2023,Mercedes,C180,2017,Used,"76,000",1600,Automatic,Sedan,,975000
1843,89b6771c27294fba8e4f9e039d54a5ca,08-02-2023,Daihatsu,Terios,2015,Used,"120,000",1600,Automatic,SUV,,440000
1844,a03c0d11b9b4446b92309c30944de6a5,08-02-2023,Renault,Megane,2001,Used,"365,000",1600,Manual,Sedan,,70000
1845,boxster,08-02-2023,Porsche,Boxster S,2010,Used,"79,000",3000,Automatic,Cabriolet,Yes,1550000
